source_file_id,source_file,source_sha256,cohort,slice_id,genotype,roi_id,onset_index,sampling_rate_hz,n_frames,area_pixels,fluorescence_offset,baseline_f0,raw_baseline_median,baseline_method,auc_window_nominal_s,auc_samples_per_window,auc_effective_duration_s,pre_auc,post_auc,delta_auc,raw_median_shift,baseline_mad_scale,robust_z_shift,orthogonal_issue
4342954,Fig5_H1RKO_NE_postLowHA.mat,d39c8e8453996d5f3abdc42eed0b4ea4b6485b5e142719d4128f9683972621eb,post_low_histamine_2025,AVG_040725_Slice4_H1Rflox_GCaMP_CreRFP,WT,WT7,95,0.71,213,155.61,100000,68541.68,-31458.32,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.005667775771,0.2425731794,0.2369054036,547.94,111.150522,4.929711441,
4342954,Fig5_H1RKO_NE_postLowHA.mat,d39c8e8453996d5f3abdc42eed0b4ea4b6485b5e142719d4128f9683972621eb,post_low_histamine_2025,AVG_040725_Slice4_H1Rflox_GCaMP_CreRFP,WT,WT8,95,0.71,213,357.83,100000,68459.665,-31540.335,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.01110482201,0.567652027,0.556547205,1346.81,82.351017,16.35450355,
4342954,Fig5_H1RKO_NE_postLowHA.mat,d39c8e8453996d5f3abdc42eed0b4ea4b6485b5e142719d4128f9683972621eb,post_low_histamine_2025,AVG_041025_Slice4_H1Rflox_GCaMP_CreRFP,KO,KO1,107,0.71,213,217.61,100000,71132.155,-28867.845,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.00114545768,0.3195393297,0.3206847874,757.03,181.714869,4.166032225,
4342954,Fig5_H1RKO_NE_postLowHA.mat,d39c8e8453996d5f3abdc42eed0b4ea4b6485b5e142719d4128f9683972621eb,post_low_histamine_2025,AVG_041025_Slice4_H1Rflox_GCaMP_CreRFP,KO,KO2,107,0.71,213,246.09,100000,71114.355,-28885.645,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.001892607327,0.1803796787,0.182272286,416.35,139.468182,2.985268712,
4342954,Fig5_H1RKO_NE_postLowHA.mat,d39c8e8453996d5f3abdc42eed0b4ea4b6485b5e142719d4128f9683972621eb,post_low_histamine_2025,AVG_041025_Slice4_H1Rflox_GCaMP_CreRFP,KO,KO3,107,0.71,213,237.37,100000,72690.525,-27309.475,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.1750692162,0.4256523717,0.6007215879,1165.25,388.974936,2.995694304,
4342954,Fig5_H1RKO_NE_postLowHA.mat,d39c8e8453996d5f3abdc42eed0b4ea4b6485b5e142719d4128f9683972621eb,post_low_histamine_2025,AVG_041025_Slice4_H1Rflox_GCaMP_CreRFP,KO,KO4,107,0.71,213,247.59,100000,73662.57,-26337.43,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.2972135521,1.051664691,0.7544511393,1737.89,415.128,4.186395521,
4342954,Fig5_H1RKO_NE_postLowHA.mat,d39c8e8453996d5f3abdc42eed0b4ea4b6485b5e142719d4128f9683972621eb,post_low_histamine_2025,AVG_041025_Slice4_H1Rflox_GCaMP_CreRFP,WT,WT1,107,0.71,213,205.76,100000,71477.35,-28522.65,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.001642103959,0.3365234276,0.3381655315,744.66,209.128143,3.560783304,
4342954,Fig5_H1RKO_NE_postLowHA.mat,d39c8e8453996d5f3abdc42eed0b4ea4b6485b5e142719d4128f9683972621eb,post_low_histamine_2025,AVG_041025_Slice4_H1Rflox_GCaMP_CreRFP,WT,WT2,107,0.71,213,174.55,100000,71354.445,-28645.555,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.01337668474,0.3807534444,0.3673767596,722.95,202.589877,3.568539607,
4342954,Fig5_H1RKO_NE_postLowHA.mat,d39c8e8453996d5f3abdc42eed0b4ea4b6485b5e142719d4128f9683972621eb,post_low_histamine_2025,AVG_041025_Slice4_H1Rflox_GCaMP_CreRFP,WT,WT3,107,0.71,213,187.64,100000,72313.215,-27686.785,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.08476895258,0.787045184,0.7022762314,1912.47,329.604219,5.802322573,
4342954,Fig5_H1RKO_NE_postLowHA.mat,d39c8e8453996d5f3abdc42eed0b4ea4b6485b5e142719d4128f9683972621eb,post_low_histamine_2025,AVG_041025_Slice4_H1Rflox_GCaMP_CreRFP,WT,WT4,107,0.71,213,236.55,100000,73259.765,-26740.235,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.02985892388,0.1645577868,0.1346988629,268.23,276.905202,0.9686708594,
4342954,Fig5_H1RKO_NE_postLowHA.mat,d39c8e8453996d5f3abdc42eed0b4ea4b6485b5e142719d4128f9683972621eb,post_low_histamine_2025,AVG_041025_Slice4_H1Rflox_GCaMP_CreRFP,WT,WT5,107,0.71,213,161.61,100000,71815.505,-28184.495,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.0004752004538,0.3871756985,0.386700498,821.6,213.442509,3.849280089,
4342954,Fig5_H1RKO_NE_postLowHA.mat,d39c8e8453996d5f3abdc42eed0b4ea4b6485b5e142719d4128f9683972621eb,post_low_histamine_2025,AVG_041025_Slice4_H1Rflox_GCaMP_CreRFP,WT,WT6,107,0.71,213,168.56,100000,71271.73,-28728.27,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.01417388329,0.4379845346,0.4238106513,846.26,183.975834,4.59984326,
4342954,Fig5_H1RKO_NE_postLowHA.mat,d39c8e8453996d5f3abdc42eed0b4ea4b6485b5e142719d4128f9683972621eb,post_low_histamine_2025,AVG_041025_Slice4_H1Rflox_GCaMP_CreRFP,WT,WT7,107,0.71,213,163.79,100000,71116.75,-28883.25,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.002925362218,0.3935672729,0.3906419106,929.74,180.817896,5.141858304,
4342954,Fig5_H1RKO_NE_postLowHA.mat,d39c8e8453996d5f3abdc42eed0b4ea4b6485b5e142719d4128f9683972621eb,post_low_histamine_2025,AVG_041025_Slice4_H1Rflox_GCaMP_CreRFP,WT,WT8,107,0.71,213,230.97,100000,71723.675,-28276.325,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.02773673103,0.6184212349,0.5906845038,670.5,214.198635,3.130272049,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO1,85,0.71,300,271.44,100000,68102.565,-31897.435,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.01993999475,1.431611194,1.451551188,3405.46,74.003979,46.01725537,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO10,85,0.71,300,241.05,100000,67712.87,-32287.13,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.009374921147,0.717502729,0.7268776502,1775.53,68.177361,26.04280914,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO2,85,0.71,300,245.27,100000,67963.81,-32036.19,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.08083351303,1.375328478,1.294494965,3187.45,117.229182,27.18990225,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO3,85,0.71,300,221.7,100000,67766.65,-32233.35,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.009876685053,1.029759196,1.01988251,2518.02,113.233575,22.23739734,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO4,85,0.71,300,251.41,100000,69345.31,-30654.69,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.02872336984,0.7329008903,0.7041775205,1712.28,256.030194,6.687804955,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO5,85,0.71,300,165.97,100000,69358.03,-30641.97,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.1091339662,3.253507941,3.144373975,7875.91,246.200556,31.98981403,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO6,85,0.71,300,322.26,100000,67662.375,-32337.625,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.0127475302,0.9771767336,0.9899242638,2602.66,72.94392,35.68028699,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO7,85,0.71,300,189.95,100000,67898.13,-32101.87,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.03116163731,1.108342458,1.07718082,2590.38,61.268445,42.27918629,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO8,85,0.71,300,319.81,100000,68004.58,-31995.42,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.01020602345,1.046679814,1.056885837,2521.57,94.182165,26.77332805,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO9,85,0.71,300,352.38,100000,67657.045,-32342.955,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.04727082339,0.6356249677,0.5883541443,1443.52,78.370236,18.41923763,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT1,85,0.71,300,250.04,100000,67739.89,-32260.11,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.005846410605,1.108000381,1.113846792,2799.01,103.166721,27.13093886,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT2,85,0.71,300,184.23,100000,67624.695,-32375.305,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.003365405301,0.8776034999,0.8742380946,2065.75,61.943028,33.34919307,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT3,85,0.71,300,238.73,100000,67886.505,-32113.495,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.009926675765,0.9519811936,0.9619078693,2360.27,93.70032,25.18956179,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT4,85,0.71,300,373.91,100000,67651.92,-32348.08,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.01563231817,0.7063411952,0.7219735133,1730.94,47.613699,36.3538233,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO1,92,0.71,300,183.14,100000,68081.755,-31918.245,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.1388708388,4.042880422,3.904009583,10187.49,108.422538,93.96099914,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO10,92,0.71,300,98.52,100000,67667.36,-32332.64,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.06908983534,2.27611173,2.207021895,5597.09,131.981052,42.40828449,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO2,92,0.71,300,132.45,100000,67930.245,-32069.755,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.08358978608,2.839340126,2.75575034,8540.91,121.373049,70.36908169,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO3,92,0.71,300,135.31,100000,67709.245,-32290.755,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.2464805816,2.510669172,2.26418859,5727.47,188.690502,30.35378008,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO4,92,0.71,300,100.02,100000,67831.42,-32168.58,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.1018215037,2.453906327,2.352084823,5739.58,130.001781,44.15001053,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO5,92,0.71,300,109.01,100000,67716.135,-32283.865,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.06842056264,2.389287841,2.320867279,6860.55,121.432353,56.49688761,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO6,92,0.71,300,169.78,100000,68355.22,-31644.78,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.1120407545,3.237198189,3.125157434,9087.79,135.057447,67.28832954,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO7,92,0.71,300,151.8,100000,67909.51,-32090.49,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.1120406665,4.047166569,3.935125903,9853.64,124.590291,79.08834566,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO8,92,0.71,300,87.75,100000,68322.225,-31677.775,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.1254874897,4.156816478,4.031328988,9998.08,202.056141,49.48169331,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO9,92,0.71,300,123.32,100000,68316.83,-31683.17,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.2071273168,4.637247193,4.430119876,11187.93,218.542653,51.1933476,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT1,92,0.71,300,186.14,100000,67986.69,-32013.31,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.1361337299,3.89294291,3.75680918,10962.38,140.973021,77.76225495,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT2,92,0.71,300,122.77,100000,67528.095,-32471.905,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.05907775794,1.487046056,1.427968298,3730.19,88.570524,42.11547851,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062123_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT3,92,0.71,300,126.59,100000,67570.815,-32429.185,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.0628783216,1.954237946,1.891359624,5215.01,82.165692,63.46943442,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO1,103,0.71,300,192.54,100000,69236.465,-30763.535,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.1148037473,1.835530059,1.720726312,5191.84,242.55336,21.40493952,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO2,103,0.71,300,132.99,100000,68078.655,-31921.345,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.07241975384,1.308480382,1.236060628,3487.69,121.654743,28.66875482,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO3,103,0.71,300,137.35,100000,69240.06,-30759.94,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.1087983492,1.246897541,1.138099192,2943.67,230.262606,12.78396893,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO4,103,0.71,300,139.94,100000,68438.945,-31561.055,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.1350272088,1.481618109,1.3465909,3236.57,168.186144,19.24397529,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO5,103,0.71,300,156.02,100000,68188.96,-31811.04,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.1009332773,1.536537297,1.43560402,3904.6,153.197058,25.48743462,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO6,103,0.71,300,158.34,100000,68577.55,-31422.45,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.06449971447,0.7342218234,0.6697221089,1763.91,192.767652,9.150446051,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT1,103,0.71,300,157.11,100000,68269.15,-31730.85,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.1490369627,1.204904762,1.055867799,2706.04,149.787078,18.06591087,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT2,103,0.71,300,169.51,100000,68155.24,-31844.76,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.1151099324,1.07123732,0.9561273873,2393.9,104.115585,22.99271526,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT3,103,0.71,300,223.88,100000,68081.68,-31918.32,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.0948151699,1.024868165,0.9300529955,2375.38,134.664558,17.6392366,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT4,103,0.71,300,243.91,100000,67994.615,-32005.385,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.07494265808,0.7271267618,0.6521841037,1653.53,123.626601,13.37519584,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT5,103,0.71,300,250.04,100000,67887.63,-32112.37,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.0874405809,0.7200370028,0.6325964219,1482.02,85.293978,17.37543534,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT6,103,0.71,300,284.65,100000,67817.5,-32182.5,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.07941757523,0.5226143902,0.443196815,1141.45,96.895323,11.78023835,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT7,103,0.71,300,131.36,100000,68066.54,-31933.46,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.1090040447,1.214846034,1.10584199,2738.01,156.777537,17.46430039,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT8,103,0.71,300,106.29,100000,68060.385,-31939.615,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.08243270161,1.251737858,1.169305157,2809.8,107.258697,26.1964771,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice1_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,WT,WT9,103,0.71,300,91.16,100000,68094.465,-31905.535,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.08868345045,1.321262587,1.232579137,3052.92,165.406269,18.45709971,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO1,93,0.71,300,287.65,100000,67612.235,-32387.765,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.00617127242,1.032014544,1.038185816,2402.74,62.113527,38.6830392,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO2,93,0.71,300,216.93,100000,67739.295,-32260.705,onset_minus_70s_to_minus_10s,30,21,28.16901408,0.01530162259,1.280699839,1.265398217,3511.26,129.690435,27.07416318,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO3,93,0.71,300,147.71,100000,67783.595,-32216.405,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.004203933806,2.560196726,2.56440066,7321.16,118.734021,61.66017068,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO4,93,0.71,300,164.33,100000,68708.625,-31291.375,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.06073504057,0.01274703119,0.07348207176,222.79,229.595436,0.9703590101,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO5,93,0.71,300,212.16,100000,67439.26,-32560.74,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.007183929261,0.599048079,0.6062320083,1677.18,68.64438,24.43288147,
4342955,Fig5_H1RKO_NE.mat,45c7836bcafda6369a8addf436c2838c04ab61c53d3881fe52416821fe5e8116,ne_only_2023,AVG_062223_slice2_20X_zm1_jRGECO_CreGfp_H1RfloxedHOM_jRGECO_HiLo_Ave2,KO,KO6,93,0.71,300,127.95,100000,67551.26,-32448.74,onset_minus_70s_to_minus_10s,30,21,28.16901408,-0.01004193068,0.7840761369,0.7941180676,2194.82,95.694417,22.9357163,
